0,25,30,1.410140475045303,1.0339787745899853,1.358973090420244,5.2572572041786145
1,25,30,1.3552979356748196,1.1037636598313707,1.4222027827830925,5.1540119847771475
2,25,30,1.3410451216055417,1.0071193990730303,1.290834906713266,5.1268396096882745
3,25,30,1.4187895210295611,1.0553705586129123,1.391335944459871,5.273355157030427
4,25,30,1.2838551654715298,1.131058861564373,1.4184409718387638,5.016329459200421
5,25,30,1.3514708748168878,1.0903015334470814,1.4028718883382534,5.1467299469091055
6,25,30,1.3482113361716062,1.0149381530663917,1.304327377792903,5.140519641919821
7,25,30,1.4348966380144514,1.1131394436922366,1.4758014253545282,5.303204135716751
8,25,30,1.394566969825483,1.0527499539774485,1.3759826658458496,5.228146192349586
9,25,30,1.3868643096418622,1.0098727210310365,1.316290271131299,5.213687799339398
10,26,30,1.2675212465794743,1.017448670776046,1.267821688751807,4.9843170477967895
11,26,30,1.3325462203758327,1.064061744702046,1.3594899921964765,5.110568062296629
12,26,30,1.3916201403267079,1.1841605108125972,1.5461049524719916,5.222619529546784
13,26,30,1.4595158164855124,1.2105391736207847,1.6186438264524856,5.348505398998495
14,26,30,1.3931791700125034,1.201456385893193,1.5695658491689597,5.225544156568296
15,26,30,1.3318886460152863,1.003785113713288,1.282161563285964,5.109306945359577
16,26,30,1.2794565854657705,1.062864701936476,1.3306345801693753,5.007728933871032
17,26,30,1.4211472916927643,1.2444278736738117,1.641940141476134,5.277735017711498
18,26,30,1.409535132746682,1.1174680246044268,1.4683889306487021,5.2561286705934975
19,26,30,1.3974213347343654,1.1559226439767252,1.5123785198899014,5.2334938770188275
20,27,30,1.5075102908798754,1.4059205358663833,1.9105524363674262,5.435733777627963
21,27,30,1.531693590322006,1.4054729727145012,1.9252028253695042,5.479160005905222
22,27,30,1.4456852686671544,1.2641329477997143,1.6822776414252734,5.323103537023888
23,27,30,1.4976766487849826,1.4001296961205578,1.8964672202738484,5.4179758504616515
24,27,30,1.4802555127457795,1.3134408899395182,1.7686704524015515,5.38637243883277
25,27,30,1.4132761788931372,1.3223007136154363,1.7398499543989112,5.263099192140073
26,27,30,1.4628965167228318,1.343727731715236,1.7988134551729227,5.354696231138374
27,27,30,1.5108720933465092,1.4303599785411243,1.9459301374401958,5.441791343812401
28,27,30,1.5113400921356808,1.3618633396968998,1.853030958645183,5.442634087081305
29,27,30,1.5073482558945732,1.3788883484282302,1.8737167862892425,5.435441639419343
30,28,30,1.5331300708907138,1.5266291038776854,2.0921416379907116,5.481728686231926
31,28,30,1.5553611317508984,1.4933246460645013,2.0612843125724774,5.521329385421378
32,28,30,1.5158976020614539,1.5565866602394052,2.121173933751234,5.450834156384186
33,28,30,1.478391854113475,1.4979869292775592,2.015908651818252,5.3829806186372355
34,28,30,1.4955833379321368,1.3827204596003282,1.8715771849708496,5.41418815922294
35,28,30,1.5120451350304216,1.4423019431359627,1.9629381268613204,5.443903438397514
36,28,30,1.4634454962962233,1.4190007969576106,1.899935947999526,5.355700862390092
37,28,30,1.3941815192956049,1.480771554934001,1.9351550531863906,5.22742362719857
38,28,30,1.4433240396991973,1.4339027942759603,1.9066442937713932,5.318754664214572
39,28,30,1.4963683834934551,1.3995589595705806,1.894866007429844,5.415608951583536
40,29,30,1.6243731753402717,1.7102020827758344,2.412450326938935,5.6424918463981255
41,29,30,1.5783408037008673,1.6773518399139984,2.3323440024369417,5.561967255615319
42,29,30,1.5286733795700216,1.4887920017361624,2.037320816803407,5.473755405530322
43,29,30,1.5143845500921562,1.5372690529691624,2.0938039457510285,5.448113176302991
44,29,30,1.577788570081134,1.6217151279486732,2.254587086230358,5.560994153349761
45,29,30,1.4938561576491165,1.7073832217400162,2.3096886728253554,5.4110609578827225
46,29,30,1.6315180736970512,1.5825580825349541,2.2372970359471434,5.654887642072317
47,29,30,1.501095134871736,1.5552019057216226,2.1089143055422794,5.4241556618045195
48,29,30,1.616808808306595,1.6742757045718124,2.3562661966869514,5.6293385617503295
49,29,30,1.4729429914788843,1.5672899485282596,2.1052824099242904,5.373051519666095
50,30,30,1.6203047429015924,1.7730118467998621,2.497917171127173,5.635421276255326
51,30,30,1.5924327106930303,1.9353746328009769,2.703109468238921,5.5867415484863265
52,30,30,1.6362060237821303,1.8421091057696573,2.6079687747946023,5.663006098012764
53,30,30,1.5440238485516442,1.737114007599807,2.389039710886428,5.501169642140863
54,30,30,1.6499316401125805,1.806754425298051,2.568621698348335,5.686709078738473
55,30,30,1.6369275789834445,1.796052893731496,2.543325231132239,5.66425463305416
56,30,30,1.6193562565989033,1.771295776621508,2.494768967785725,5.633771616718103
57,30,30,1.6554140178461159,1.8159362671381143,2.5859609406161175,5.6961491158311395
58,30,30,1.6366930752032072,1.8319328231468475,2.5939476727537127,5.663848892227163
59,30,30,1.5719092499754745,1.820380907251616,2.5260622631766783,5.550623505473895
60,31,30,1.6898067772627536,1.8540651363232759,2.6675437791037475,5.755016319207963
61,31,30,1.6626327170446096,1.9020870091990423,2.7145421211004326,5.708555093372959
62,31,30,1.6748678418327612,1.9111653225785494,2.737515412948721,5.729520896193862
63,31,30,1.6730428173630325,1.9091394496766654,2.7331232968720442,5.726398451061141
64,31,30,1.7199653453736878,1.9967597721611399,2.898369235178476,5.806145086830356
65,31,30,1.709515135279054,1.9759745714196852,2.8594721485966152,5.7884796493958115
66,31,30,1.6353354828521336,1.9903511861647505,2.8170930119036957,5.66149940068016
67,31,30,1.6529263627224708,1.9444845698856752,2.766937177665334,5.691867594152242
68,31,30,1.660690955726891,1.9418260407617634,2.7696365094685294,5.705220655877129
69,31,30,1.6377297241564217,1.9744066513093195,2.7965704568634684,5.665642293109041
70,32,30,1.6632134917362256,2.085617994643359,2.9769861162801865,5.709552034794851
71,32,30,1.6803514420399719,2.0262687448100616,2.9071346758435874,5.738892599098144
72,32,30,1.6305171402549188,2.1747150053346767,3.073499025052679,5.653152744177041
73,32,30,1.7376060689264674,2.1059574620627624,3.072509974353423,5.835844322029055
74,32,30,1.7336500102587615,2.1699971325365404,3.1623353117673956,5.829197217548204
75,32,30,1.7296831084061066,2.101996218801417,3.0597310021121222,5.822524274295445
76,32,30,1.7459096737078739,2.1232562298864655,3.1051410814200118,5.849771756630709
77,32,30,1.7490092418973433,2.1253692513738605,3.110989101499412,5.854962095623501
78,32,30,1.7173278105208676,2.0416839306382064,2.961305112810093,5.801691571103121
79,32,30,1.738729001470418,2.098154233688444,3.0621143383032665,5.8377297324234005
80,33,30,1.7099817497239276,2.2528348532929114,3.260567072433386,5.78926958213115
81,33,30,1.7325599290187819,2.2505717816345956,3.2787254100451726,5.827364293466483
82,33,30,1.725987070199632,2.102817394453453,3.0576542428763713,5.816300076157763
83,33,30,1.7400023890669132,2.3755940596732814,3.468288351232112,5.839867021235286
84,33,30,1.7730997558503263,2.324024165201249,3.425115876625772,5.89514675090166
85,33,30,1.8013259041103045,2.4166100950353875,3.5898043289250827,5.9418841894269505
86,33,30,1.7209991950808938,2.309485817644227,3.353309795530528,5.807889825365622
87,33,30,1.6640432999369443,2.358928765599803,3.3679464847686735,5.7109761581330485
88,33,30,1.7411046330885773,2.2471254583835916,3.281767425704534,5.841716426576705
89,33,30,1.7944020593991155,2.373532222899322,3.519030702138974,5.93045363899109
90,34,30,1.6925602665831656,2.413978578772853,3.4759500505215124,5.759703223693912
91,34,30,1.775376752122514,2.374635874188495,3.5019531621023767,5.898930779522783
92,34,30,1.776532464991288,2.4799984063940066,3.6585249428317055,5.900850473773187
93,34,30,1.7725313258825863,2.385459872818636,3.5150954249440067,5.8942017260438835
94,34,30,1.7689511966254987,2.4202200841536046,3.5627129357183196,5.88824621206177
95,34,30,1.8592202439865344,2.4848893754125445,3.7500799197966703,6.0366146789517785
96,34,30,1.7471599673546743,2.3690321914765256,3.4658147172670875,5.851865972504123
97,34,30,1.7130693712209022,2.304607890345703,3.3385090965308346,5.794493910250462
98,34,30,1.7683564099319617,2.333978263438981,3.435182004004294,5.88725620596441
99,34,30,1.7740179155176914,2.4709882300450103,3.6426523254626533,5.8966728876669725
